iteration,tar_WA,confirm strategy,taskID,numTurns,numUserTurns,WPST,WPUT,numAVPs,sumCorrectAVPs,sumDeletions,sumSubstitutions,sumInsertions,CER,sumPACO,sumPAPA,sumPAFA,sumPAIC,UA,QD,CE,numSolutions,numBargeIns,numCancelAttempts,numHelpRequests,# turns / concept,# turns till solution,# affirms,# negations,# accepts,# neglects,task success
1268,100,0,127,17,8,20.4444444444,,1.2222222222,10,1,0,3,0.3636363636,5,0,0,3,0.625,0.5555555556,0.7142857143,1,0,0,0,1.1428571429,8,0,0,2,0,SCuCs
1269,100,0,127,17,8,20.1111111111,,1.2222222222,9,2,0,1,0.2727272727,5,0,2,1,0.625,0.6666666667,0.8571428571,0,0,0,0,1.1428571429,8,0,1,2,0,SN
1270,100,0,127,27,13,16.9285714286,,0.9285714286,11,2,0,3,0.3846153846,10,0,0,3,0.7692307692,0.5714285714,0.8,1,0,0,0,1.4444444444,13,0,0,2,0,SCu
1271,70,1,128,41,20,15.0952380952,,1.0476190476,14,7,1,2,0.4545454545,13,0,4,3,0.65,0.2857142857,0.4615384615,3,0,0,0,2.2222222222,20,0,0,7,0,FS
1272,70,1,128,7,3,22.75,,0.75,2,1,0,2,1,1,0,1,1,0.3333333333,0.5,1,2,0,0,0,1.5,3,0,0,0,0,FS
1273,70,1,128,27,13,19.3571428571,,1.0714285714,10,4,1,0,0.3333333333,8,0,4,1,0.6153846154,0.2857142857,0.4444444444,0,0,0,0,1.625,13,0,1,5,0,SN
1274,70,1,128,45,22,16.0434782609,,1.0434782609,16,7,1,6,0.5833333333,12,0,5,5,0.5454545455,0.347826087,0.5714285714,1,0,0,0,2.4444444444,22,0,0,7,0,SCu
1275,70,1,128,37,18,16.2105263158,,0.9473684211,12,6,0,4,0.5555555556,9,0,6,3,0.5,0.3684210526,0.5384615385,3,0,0,0,2.5714285714,18,0,0,4,0,FS
1276,70,1,128,19,9,16.7,,0.9,6,3,0,2,0.5555555556,4,0,3,2,0.4444444444,0.4,0.6666666667,2,0,0,0,1.8,9,0,0,3,0,SCs
1277,70,1,128,33,16,17.8235294118,,1.0588235294,16,2,0,2,0.2222222222,12,0,2,2,0.75,0.2941176471,0.625,0,0,0,0,2.2857142857,16,0,1,7,0,SN
1278,70,1,128,5,2,28.3333333333,,1.3333333333,3,1,0,0,0.25,1,1,0,0,0.5,0.6666666667,0.6666666667,2,0,0,0,0.6666666667,2,0,0,1,0,SCs
1279,70,1,128,17,8,11.8888888889,,1,4,5,0,0,0.5555555556,4,1,4,0,0.5,0.3333333333,0.375,0,0,0,0,1.6,9,0,0,1,0,FU
1280,70,1,128,5,2,27.3333333333,,0.6666666667,1,1,0,1,1,0,0,1,1,0,0.3333333333,0.5,2,0,0,0,1,2,0,0,0,0,FS
1281,100,0,129,3,1,38.5,,0.5,1,0,0,1,1,0,0,0,1,0,0.5,1,3,0,0,0,1,1,0,0,0,0,S
1282,100,0,129,3,1,38.5,,0.5,1,0,0,0,0,1,0,0,0,1,0.5,1,3,0,0,0,1,1,0,0,0,0,S
1283,100,0,129,3,1,41,,0.5,1,0,0,1,1,0,0,0,1,0,0.5,1,3,0,0,0,1,1,0,0,0,0,S
1284,100,0,129,3,1,38.5,,0.5,1,0,0,2,2,0,0,0,1,0,0.5,1,3,0,0,0,1,1,0,0,0,0,S
1285,100,0,129,5,2,32.6666666667,,0.6666666667,2,0,0,1,0.5,1,0,0,1,0.5,0.6666666667,1,3,0,0,0,1,2,0,0,0,0,S
1286,100,0,129,3,1,38.5,,0.5,1,0,0,1,1,0,0,0,1,0,0.5,1,3,0,0,0,1,1,0,0,0,0,S
1287,100,0,129,5,2,32.6666666667,,0.6666666667,2,0,0,2,1,1,0,0,1,0.5,0.6666666667,1,3,0,0,0,1,2,0,0,0,0,S
1288,100,0,129,3,1,41,,0.5,1,0,0,2,2,0,0,0,1,0,0.5,1,3,0,0,0,1,1,0,0,0,0,S
1289,100,0,129,3,1,41,,0.5,1,0,0,0,0,1,0,0,0,1,0.5,1,3,0,0,0,1,1,0,0,0,0,S
1290,100,0,129,3,1,38.5,,0.5,1,0,0,0,0,1,0,0,0,1,0.5,1,3,0,0,0,1,1,0,0,0,0,S
1291,70,1,130,17,8,17.8888888889,,0.8888888889,8,0,0,1,0.125,7,0,0,1,0.875,0.4444444444,1,1,0,0,0,2,8,0,0,3,0,SCuCs
1292,70,1,130,15,7,18.75,,1.375,9,2,0,3,0.4545454545,4,0,1,2,0.5714285714,0.75,0.8571428571,2,0,0,0,1,7,0,0,2,0,FS
1293,70,1,130,25,12,14.7692307692,,0.9230769231,8,4,0,2,0.5,7,0,3,2,0.5833333333,0.3076923077,0.5,2,0,0,0,2,12,0,0,4,0,FS
1294,70,1,130,13,6,19.1428571429,,1.4285714286,6,3,1,1,0.5,2,1,1,2,0.3333333333,0.5714285714,0.6666666667,0,0,0,0,1,6,0,1,2,0,SN
1295,70,1,130,29,14,15,,0.9333333333,12,2,0,3,0.3571428571,11,0,0,3,0.7857142857,0.4,0.75,1,0,0,0,2.3333333333,14,0,0,5,0,SCuCs
1296,70,1,130,33,16,14,,0.9411764706,13,3,0,3,0.375,11,0,2,3,0.6875,0.3529411765,0.6666666667,1,0,0,0,1.7777777778,16,0,0,6,0,SCu
1297,70,1,130,19,9,15.6,,1.2,9,3,0,3,0.5,4,0,2,3,0.4444444444,0.4,0.6666666667,0,0,0,0,1.8,9,0,1,3,0,SN
1298,70,1,130,19,9,15.8,,1.3,11,1,1,3,0.3846153846,6,0,0,3,0.6666666667,0.4,0.6666666667,0,0,0,0,1.5,9,0,1,3,0,SN
1299,70,1,130,17,8,17.5555555556,,1.2222222222,10,1,0,6,0.6363636364,5,0,0,3,0.625,0.5555555556,0.8333333333,1,0,0,0,1.3333333333,8,0,0,3,0,FS
1300,70,1,130,19,9,15,,1.3,10,3,0,3,0.4615384615,5,0,1,3,0.5555555556,0.6,0.75,1,0,0,0,1.2857142857,9,0,0,4,0,SCuCs
1301,70,0,131,7,3,23,,1.5,3,3,0,2,0.8333333333,0,0,1,2,0,0.75,0.6,1,0,0,0,0.75,3,0,0,0,0,SCs
1302,70,0,131,17,8,16.1111111111,,1.2222222222,5,6,0,3,0.8181818182,4,0,2,2,0.5,0.4444444444,0.4,1,0,0,0,1.6,8,0,0,0,0,SCs
1303,70,0,131,3,1,35,,2,3,1,0,2,0.75,0,0,0,1,0,1.5,0.75,1,0,0,0,0.25,1,0,0,0,0,SCs
1304,70,0,131,19,9,11.8,,1.2,5,7,0,1,0.6666666667,4,0,5,1,0.4444444444,0.4,0.3636363636,0,0,0,0,1.8,10,0,0,0,0,FU
1305,70,0,131,23,11,18.25,,0.9166666667,5,6,0,3,0.8181818182,4,0,4,3,0.3636363636,0.4166666667,0.5,1,0,0,0,1.5714285714,11,0,0,0,0,SCs
1306,70,0,131,9,4,13.8,,1.4,3,4,0,2,0.8571428571,1,0,3,1,0.25,0.6,0.4285714286,0,0,0,0,1,5,0,0,0,0,FU
1307,70,0,131,15,7,14.75,,0.875,6,1,0,1,0.2857142857,5,0,1,1,0.7142857143,0.625,0.8333333333,1,0,0,0,1.4,7,0,0,0,0,SCs
1308,70,0,131,13,6,12,,1.2857142857,3,6,0,3,1,1,0,3,3,0.1666666667,0.4285714286,0.3333333333,0,0,0,0,1.2,7,0,0,0,0,FU
1309,70,0,131,21,10,18.0909090909,,0.9090909091,5,5,0,2,0.7,4,0,4,2,0.4,0.4545454545,0.625,0,0,0,0,1.6666666667,10,0,1,0,0,SN
1310,70,0,131,19,9,14.5,,1.2,5,7,0,4,0.9166666667,2,0,3,4,0.2222222222,0.4,0.4,3,0,0,0,1.8,8,0,2,0,0,FS
1311,100,0,132,5,2,24,,1.3333333333,4,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0.6666666667,2,0,1,0,0,SN
1312,100,0,132,9,4,22.8,,0.8,4,0,0,0,0,4,0,0,0,1,0.8,1,3,0,0,0,1,4,0,0,0,0,FS
1313,100,0,132,5,2,22.3333333333,,1.3333333333,4,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0.6666666667,2,0,1,0,0,SN
1314,100,0,132,9,4,22.6,,0.8,4,0,0,1,0.25,3,0,0,1,0.75,0.8,1,2,0,0,0,1,4,0,0,0,0,SCs
1315,100,0,132,5,2,22.3333333333,,1.3333333333,4,0,0,1,0.25,1,0,0,1,0.5,1,1,0,0,0,0,0.6666666667,2,0,1,0,0,SN
1316,100,0,132,9,4,21.8,,0.8,4,0,0,0,0,4,0,0,0,1,0.8,1,3,0,0,0,1,4,0,0,0,0,FS
1317,100,0,132,9,4,21.8,,0.8,4,0,0,1,0.25,3,0,0,1,0.75,0.8,1,3,0,0,0,1,4,0,0,0,0,FS
1318,100,0,132,17,8,19.3333333333,,0.8888888889,6,2,0,2,0.5,4,0,2,2,0.5,0.5555555556,0.625,3,0,0,0,1.3333333333,8,0,0,0,0,FS
1319,100,0,132,3,1,38,,1,2,0,0,0,0,1,0,0,0,1,1,1,3,0,0,0,0.5,1,0,0,0,0,FS
1320,100,0,132,9,4,22.6,,0.8,4,0,0,0,0,4,0,0,0,1,0.8,1,2,0,0,0,1,4,0,0,0,0,SCs
1321,70,0,133,5,2,27.3333333333,,0.6666666667,1,1,0,1,1,1,0,0,1,0.5,0.3333333333,0.5,2,0,0,0,1,2,0,0,0,0,FS
1322,70,0,133,17,8,12.2222222222,,0.8888888889,4,4,0,1,0.625,4,0,4,1,0.5,0.3333333333,0.4285714286,0,0,0,0,2,9,0,0,0,0,FU
1323,70,0,133,29,14,15.5333333333,,0.9333333333,9,5,0,1,0.4285714286,8,0,5,1,0.5714285714,0.4666666667,0.7,0,0,0,0,1.75,14,0,0,3,0,FS
1324,70,0,133,31,15,11.625,,0.9375,4,11,0,3,0.9333333333,4,0,9,3,0.2666666667,0.1875,0.2142857143,0,0,0,0,3,16,0,0,0,0,FU
1325,70,0,133,17,8,16.5555555556,,0.8888888889,4,4,0,0,0.5,5,0,4,0,0.625,0.4444444444,0.5,0,0,0,0,2,9,0,0,0,0,FU
1326,70,0,133,25,12,11.5384615385,,0.9230769231,6,6,0,3,0.75,5,0,5,3,0.4166666667,0.3076923077,0.4,0,0,0,0,2.4,13,0,0,0,0,FU
1327,70,0,133,29,14,14.3333333333,,0.9333333333,10,4,0,4,0.5714285714,8,0,4,3,0.5714285714,0.4,0.6,0,0,0,0,2,15,0,0,2,0,FU
1328,70,0,133,27,13,14.7142857143,,0.9285714286,8,5,0,2,0.5384615385,7,0,5,2,0.5384615385,0.4285714286,0.6,0,0,0,0,1.8571428571,14,0,0,2,0,FU
1329,70,0,133,13,6,13.2857142857,,0.8571428571,3,3,0,0,0.5,4,0,3,0,0.6666666667,0.4285714286,0.5,0,0,0,0,1.5,7,0,0,0,0,FU
1330,70,0,133,15,7,16.625,,0.875,3,4,0,1,0.7142857143,3,0,4,1,0.4285714286,0.375,0.4285714286,0,0,0,0,1.75,8,0,0,0,0,FU
1331,100,0,134,5,2,22.3333333333,,2,6,0,0,1,0.1666666667,1,0,0,1,0.5,1.6666666667,1,0,0,0,0,0.4,2,0,1,0,0,SN
1332,100,0,134,17,8,15.5555555556,,0.8888888889,6,2,0,3,0.625,4,0,1,3,0.5,0.5555555556,0.7142857143,2,0,0,0,1.6,8,0,0,0,0,FS
1333,100,0,134,23,11,18.0833333333,,0.9166666667,6,5,0,1,0.5454545455,5,0,5,1,0.4545454545,0.5,0.5454545455,2,0,0,0,1.5714285714,11,0,0,0,0,FS
1334,100,0,134,5,2,22.3333333333,,1.6666666667,4,1,0,0,0.2,1,1,0,0,0.5,1,0.75,0,0,0,0,0.5,2,0,1,0,0,SN
1335,100,0,134,7,3,19.75,,1.75,6,1,0,3,0.5714285714,1,0,0,2,0.3333333333,1.25,0.8333333333,0,0,0,0,0.6,3,0,1,0,0,SN
1336,100,0,134,7,3,19.25,,1.75,5,2,0,1,0.4285714286,1,1,0,1,0.3333333333,1,0.6666666667,0,0,0,0,0.6,3,0,1,0,0,SN
1337,100,0,134,9,4,20.2,,0.8,4,0,0,1,0.25,3,0,0,1,0.75,0.8,1,2,0,0,0,1,4,0,0,0,0,FS
1338,100,0,134,11,5,18.8333333333,,0.8333333333,5,0,0,1,0.2,4,0,0,1,0.8,0.8333333333,1,2,0,0,0,1,5,0,0,0,0,FS
1339,100,0,134,9,4,22.4,,0.8,4,0,0,1,0.25,3,0,0,1,0.75,0.8,1,2,0,0,0,1,4,0,0,0,0,FS
1340,100,0,134,9,4,21.2,,0.8,4,0,0,1,0.25,3,0,0,1,0.75,0.8,1,2,0,0,0,1,4,0,0,0,0,FS
1341,90,1,135,21,10,11.0909090909,,0.9090909091,7,3,0,0,0.3,8,0,3,0,0.8,0.3636363636,0.5714285714,0,0,0,0,2,11,0,0,3,0,FU
1342,90,1,135,27,13,13.0714285714,,1.0714285714,12,3,0,1,0.2666666667,10,0,2,1,0.7692307692,0.4285714286,0.6666666667,0,0,0,0,1.8571428571,13,0,1,5,0,SN
1343,90,1,135,37,18,14.3157894737,,0.9473684211,17,1,0,0,0.0555555556,17,0,1,0,0.9444444444,0.4736842105,0.9,1,0,0,0,2.25,18,0,0,7,0,SCu
1344,90,1,135,7,3,22.75,,0.75,3,0,0,0,0,3,0,0,0,1,0.5,1,2,0,0,0,1.5,3,0,0,1,0,FS
1345,90,1,135,31,15,13.125,,1.0625,13,4,0,1,0.2941176471,11,1,2,1,0.7333333333,0.4375,0.7,1,0,0,0,2.1428571429,15,0,0,6,0,SCu
1346,90,1,135,21,10,11.0909090909,,0.9090909091,7,3,0,0,0.3,8,0,3,0,0.8,0.3636363636,0.5714285714,0,0,0,0,2,11,0,0,3,0,FU
1347,90,1,135,35,17,12.9444444444,,0.9444444444,9,8,0,1,0.5294117647,10,0,7,1,0.5882352941,0.3333333333,0.4285714286,0,0,0,0,2.8333333333,18,0,0,3,0,FU
1348,90,1,135,13,6,20.1428571429,,1.2857142857,8,1,0,0,0.1111111111,5,0,1,0,0.8333333333,0.8571428571,1,1,0,0,0,1,6,0,0,2,0,SCuCs
1349,90,1,135,23,11,14,,1.1666666667,11,3,0,1,0.2857142857,8,0,2,1,0.7272727273,0.5,0.6666666667,0,0,0,0,1.5714285714,11,0,1,4,0,SN
1350,90,1,135,31,15,13.3125,,0.9375,9,6,0,1,0.4666666667,9,0,6,1,0.6,0.3125,0.4545454545,0,0,0,0,2.1428571429,16,0,0,4,0,FU
1351,100,0,136,9,4,21.8,,0.8,4,0,0,2,0.5,2,0,0,2,0.5,0.8,1,3,0,0,0,1,4,0,0,0,0,FS
1352,100,0,136,9,4,21.8,,0.8,4,0,0,1,0.25,3,0,0,1,0.75,0.8,1,3,0,0,0,1,4,0,0,0,0,FS
1353,100,0,136,3,1,38,,1.5,2,1,0,0,0.3333333333,0,1,0,0,0,1,0.6666666667,3,0,0,0,0.3333333333,1,0,0,0,0,FS
1354,100,0,136,3,1,38,,1.5,2,1,0,1,0.6666666667,0,0,0,1,0,1,0.6666666667,3,0,0,0,0.3333333333,1,0,0,0,0,FS
1355,100,0,136,5,2,22.3333333333,,1.3333333333,4,0,0,2,0.5,1,0,0,1,0.5,1,1,0,0,0,0,0.6666666667,2,0,1,0,0,SN
1356,100,0,136,15,7,13,,0.875,4,3,0,1,0.5714285714,4,0,3,1,0.5714285714,0.5,0.5714285714,0,0,0,0,1.4,8,0,0,0,0,FU
1357,100,0,136,5,2,22.3333333333,,1.3333333333,4,0,0,1,0.25,1,0,0,1,0.5,1,1,0,0,0,0,0.6666666667,2,0,1,0,0,SN
1358,100,0,136,9,4,24,,0.8,4,0,0,2,0.5,2,0,0,2,0.5,0.6,0.75,3,0,0,0,1,4,0,0,0,0,FS
1359,100,0,136,3,1,40.5,,1.5,2,1,0,1,0.6666666667,0,0,0,1,0,1,0.6666666667,3,0,0,0,0.3333333333,1,0,0,0,0,FS
1360,100,0,136,13,6,22,,0.8571428571,5,1,0,0,0.1666666667,5,0,1,0,0.8333333333,0.7142857143,0.8333333333,3,0,0,0,1.5,6,0,0,0,0,FS
1361,90,1,137,39,19,11.45,,0.95,14,5,0,2,0.3684210526,13,0,4,2,0.6842105263,0.3,0.6,0,0,0,0,3.8,19,0,1,7,0,SN
1362,90,1,137,31,15,12.9375,,0.9375,12,3,0,2,0.3333333333,11,0,2,2,0.7333333333,0.3125,0.7142857143,0,0,0,0,3,15,0,1,6,0,SN
1363,90,1,137,27,13,12.7857142857,,0.9285714286,10,3,0,2,0.3846153846,8,0,3,2,0.6153846154,0.2857142857,0.5714285714,0,0,0,0,2.6,13,0,1,5,0,SN
1364,90,1,137,29,14,12.9333333333,,0.9333333333,13,1,0,1,0.1428571429,12,0,1,1,0.8571428571,0.3333333333,0.8333333333,0,0,0,0,2.8,14,0,1,6,0,SN
1365,90,1,137,31,15,12.5625,,0.9375,13,2,0,0,0.1333333333,13,0,2,0,0.8666666667,0.3125,0.7142857143,0,0,0,0,3,15,0,1,6,0,SN
1366,90,1,137,31,15,12.875,,0.9375,14,1,0,0,0.0666666667,14,0,1,0,0.9333333333,0.375,0.8571428571,0,0,0,0,3,15,0,1,6,0,SN
1367,90,1,137,33,16,14.3529411765,,0.9411764706,14,2,0,0,0.125,14,0,2,0,0.875,0.3529411765,0.75,0,0,0,0,3.2,16,0,1,6,0,SN
1368,90,1,137,25,12,13.6153846154,,0.9230769231,11,1,0,1,0.1666666667,10,0,1,1,0.8333333333,0.3846153846,0.8333333333,0,0,0,0,2.4,12,0,1,5,0,SN
1369,90,1,137,29,14,12.9333333333,,0.9333333333,13,1,0,1,0.1428571429,12,0,1,1,0.8571428571,0.3333333333,0.8333333333,0,0,0,0,2.8,14,0,1,6,0,SN
1370,90,1,137,27,13,12.8571428571,,0.9285714286,10,3,0,0,0.2307692308,10,0,3,0,0.7692307692,0.2857142857,0.5714285714,0,0,0,0,2.6,13,0,1,5,0,SN
1371,100,0,138,11,5,18,,0.8333333333,5,0,0,0,0,5,0,0,0,1,0.6666666667,1,0,0,0,0,1.25,5,0,1,0,0,SN
1372,100,0,138,15,7,16.75,,0.875,6,1,0,3,0.5714285714,3,0,1,3,0.4285714286,0.625,0.8333333333,2,0,0,0,1.4,7,0,0,0,0,FS
1373,100,0,138,11,5,18.3333333333,,0.8333333333,5,0,0,2,0.4,3,0,0,2,0.6,0.6666666667,0.8,2,0,0,0,1,5,0,0,0,0,FS
1374,100,0,138,15,7,23,,0.875,5,2,0,0,0.2857142857,5,0,2,0,0.7142857143,0.625,0.7142857143,2,0,0,0,1.4,7,0,0,0,0,FS
1375,100,0,138,5,2,22.3333333333,,2,5,1,0,0,0.1666666667,1,1,0,0,0.5,1.3333333333,0.8,0,0,0,0,0.4,2,0,1,0,0,SN
1376,100,0,138,11,5,19.5,,0.8333333333,4,1,0,2,0.6,2,0,1,2,0.4,0.6666666667,0.8,2,0,0,0,1.25,5,0,0,0,0,FS
1377,100,0,138,13,6,18.2857142857,,0.8571428571,6,0,0,5,0.8333333333,2,0,0,4,0.3333333333,0.7142857143,1,2,0,0,0,1.2,6,0,0,0,0,FS
1378,100,0,138,19,9,20.4,,0.9,7,2,0,2,0.4444444444,5,0,2,2,0.5555555556,0.6,0.75,2,0,0,0,1.2857142857,9,0,0,0,0,FS
1379,100,0,138,13,6,20.8571428571,,0.8571428571,5,1,0,1,0.3333333333,4,0,1,1,0.6666666667,0.7142857143,0.8333333333,2,0,0,0,1,6,0,0,0,0,FS
1380,100,0,138,11,5,18.3333333333,,0.8333333333,5,0,0,0,0,5,0,0,0,1,0.8333333333,1,2,0,0,0,1,5,0,0,0,0,FS
1381,70,1,139,59,29,15.9,,0.9666666667,20,9,0,4,0.4482758621,16,0,9,4,0.5517241379,0.3333333333,0.5263157895,0,0,0,0,3.2222222222,29,0,1,8,0,SN
1382,70,1,139,41,20,16.4761904762,,1.0952380952,15,8,0,3,0.4782608696,12,0,5,3,0.6,0.2857142857,0.4285714286,0,0,0,0,2.5,20,0,1,8,0,SN
1383,70,1,139,25,12,10.7692307692,,0.9230769231,7,5,0,1,0.5,8,0,4,1,0.6666666667,0.3076923077,0.4444444444,0,0,0,0,2.4,13,0,0,3,0,FU
1384,70,1,139,15,7,19.75,,1.25,10,0,0,1,0.1,6,0,0,1,0.8571428571,0.75,1,3,0,0,0,1.1666666667,7,0,0,3,0,SCuCs
1385,70,1,139,31,15,13.75,,0.9375,8,7,0,1,0.5333333333,9,0,6,1,0.6,0.3125,0.4166666667,0,0,0,0,2.5,16,0,0,3,0,FU
1386,70,1,139,47,23,11.9583333333,,0.9583333333,17,6,0,2,0.347826087,16,0,5,2,0.6956521739,0.375,0.6923076923,3,0,0,0,2.875,23,0,0,8,0,SCu
1387,70,1,139,35,17,14.1666666667,,1.0555555556,15,4,0,2,0.3157894737,13,0,2,2,0.7647058824,0.3333333333,0.6,3,0,0,0,2.8333333333,17,0,0,7,0,SCu
1388,70,1,139,29,14,18.5333333333,,1.1333333333,12,5,0,3,0.4705882353,7,1,4,2,0.5,0.4,0.5454545455,0,0,0,0,2,14,0,1,5,0,SN
1389,70,1,139,17,8,13.4444444444,,1.2222222222,7,4,0,3,0.6363636364,3,0,2,3,0.375,0.5555555556,0.625,0,0,0,0,1.6,8,0,0,3,0,FS
1390,70,1,139,41,20,13.2857142857,,0.9523809524,10,10,0,4,0.7,8,0,9,4,0.4,0.2857142857,0.375,0,0,0,0,2.8571428571,21,0,0,4,0,FU
1391,70,0,140,11,5,16.6666666667,,1.1666666667,3,4,0,2,0.8571428571,2,0,1,2,0.4,0.5,0.4285714286,1,0,0,0,1,5,0,0,0,0,FS
1392,70,0,140,15,7,20.375,,1.125,4,5,0,1,0.6666666667,3,0,3,1,0.4285714286,0.5,0.4444444444,2,0,0,0,1.4,7,0,0,0,0,SCs
1393,70,0,140,7,3,20.75,,1.25,3,2,0,1,0.6,1,0,1,1,0.3333333333,0.5,0.5,0,0,0,0,1,3,0,1,0,0,SN
1394,70,0,140,15,7,17.625,,0.875,4,3,0,0,0.4285714286,4,0,3,0,0.5714285714,0.5,0.5714285714,3,0,0,0,1.75,7,0,0,0,0,FS
1395,70,0,140,7,3,21,,0.75,3,0,0,1,0.3333333333,2,0,0,1,0.6666666667,0.5,1,0,0,0,0,1.5,3,0,1,0,0,SN
1396,70,0,140,11,5,19.6666666667,,0.8333333333,4,1,0,3,0.8,2,0,1,2,0.4,0.6666666667,1,1,0,0,0,1.25,5,0,0,0,0,FS
1397,70,0,140,5,2,24,,1.3333333333,4,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0.6666666667,2,0,1,0,0,SN
1398,70,0,140,21,10,14.4545454545,,0.9090909091,4,6,0,0,0.6,5,0,6,0,0.5,0.3636363636,0.4,0,0,0,0,1.6666666667,11,0,0,0,0,FU
1399,70,0,140,17,8,14.2222222222,,0.8888888889,4,3,1,0,0.5,4,0,3,1,0.5,0.4444444444,0.5714285714,0,0,0,0,1.6,8,0,1,0,0,SN
1400,70,0,140,15,7,12.5,,1.125,3,6,0,1,0.7777777778,3,0,4,1,0.4285714286,0.375,0.3333333333,0,0,0,0,1.4,8,0,0,0,0,FU
1401,100,1,141,25,12,15.1538461538,,0.9230769231,12,0,0,1,0.0833333333,11,0,0,1,0.9166666667,0.4615384615,1,1,0,0,0,2.4,12,0,0,5,0,FS
1402,100,1,141,27,13,16.4285714286,,0.9285714286,12,1,0,0,0.0769230769,12,0,1,0,0.9230769231,0.4285714286,0.8571428571,1,0,0,0,2.1666666667,13,0,0,5,0,FS
1403,100,1,141,27,13,17.5714285714,,1.1428571429,15,1,0,1,0.125,11,0,1,1,0.8461538462,0.5,0.875,0,0,0,0,1.625,13,0,1,6,0,SN
1404,100,1,141,27,13,17.7142857143,,1.2142857143,16,1,0,3,0.2352941176,9,0,1,3,0.6923076923,0.4285714286,0.75,0,0,0,0,1.625,13,0,1,6,0,SN
1405,100,1,141,23,11,18.5833333333,,1.1666666667,11,2,1,2,0.3571428571,7,0,1,3,0.6363636364,0.3333333333,0.5714285714,0,0,0,0,1.5714285714,11,0,1,5,0,SN
1406,100,1,141,21,10,13,,0.9090909091,8,2,0,2,0.4,7,0,2,1,0.7,0.4545454545,0.8333333333,0,0,0,0,2,10,0,0,4,0,FS
1407,100,1,141,47,23,14.75,,0.9583333333,20,3,0,2,0.2173913043,18,0,3,2,0.7826086957,0.375,0.8181818182,0,0,0,0,2.875,23,0,1,10,0,SN
1408,100,1,141,29,14,17.1333333333,,0.9333333333,12,2,0,2,0.2857142857,10,0,2,2,0.7142857143,0.3333333333,0.7142857143,0,0,0,0,2.3333333333,14,0,1,5,0,SN
1409,100,1,141,25,12,14.7692307692,,0.9230769231,12,0,0,0,0,12,0,0,0,1,0.4615384615,1,1,0,0,0,2.4,12,0,0,5,0,FS
1410,100,1,141,35,17,16.3888888889,,1.1666666667,20,0,1,3,0.1904761905,13,0,0,4,0.7647058824,0.5,0.9,0,0,0,0,1.8888888889,17,0,1,7,0,SN
1411,100,0,142,11,5,16.3333333333,,1.3333333333,5,3,0,0,0.375,3,1,1,0,0.6,0.8333333333,0.625,1,0,0,0,1,5,0,0,0,0,S
1412,100,0,142,13,6,17.2857142857,,0.8571428571,6,0,0,1,0.1666666667,5,0,0,1,0.8333333333,0.8571428571,1,1,0,0,0,1,6,0,0,0,0,S
1413,100,0,142,9,4,20.6,,0.8,4,0,0,0,0,4,0,0,0,1,0.8,1,1,0,0,0,1,4,0,0,0,0,SCs
1414,100,0,142,3,1,32.5,,2,4,0,0,1,0.25,0,0,0,1,0,2,1,1,0,0,0,0.25,1,0,0,0,0,SCs
1415,100,0,142,5,2,25,,1.3333333333,4,0,0,0,0,2,0,0,0,1,1.3333333333,1,1,0,0,0,0.5,2,0,0,0,0,SCs
1416,100,0,142,3,1,35,,2,4,0,0,0,0,1,0,0,0,1,2,1,1,0,0,0,0.25,1,0,0,0,0,SCs
1417,100,0,142,5,2,25,,1.6666666667,4,1,0,0,0.2,1,1,0,0,0.5,1.3333333333,0.8,1,0,0,0,0.5,2,0,0,0,0,SCs
1418,100,0,142,9,4,19.6,,0.8,4,0,0,1,0.25,3,0,0,1,0.75,0.8,1,1,0,0,0,1,4,0,0,0,0,SCs
1419,100,0,142,17,8,16.6666666667,,0.8888888889,6,2,0,4,0.75,3,0,1,4,0.375,0.5555555556,0.8333333333,1,0,0,0,1.6,8,0,0,0,0,SCs
1420,100,0,142,17,8,17.1111111111,,0.8888888889,5,3,0,1,0.5,4,0,3,1,0.5,0.4444444444,0.5,1,0,0,0,1.3333333333,8,0,0,0,0,SCs
1421,80,1,143,13,6,16.7142857143,,1.1428571429,6,2,0,0,0.25,5,1,0,0,0.8333333333,0.4285714286,0.6,2,0,0,0,1.5,6,0,0,3,0,SCs
1422,80,1,143,7,3,23,,1.25,4,1,0,2,0.6,2,0,0,1,0.6666666667,0.5,0.6666666667,2,0,0,0,1,3,0,0,1,0,SCs
1423,80,1,143,21,10,15.8181818182,,0.9090909091,8,2,0,1,0.3,7,0,2,1,0.7,0.4545454545,0.8333333333,2,0,0,0,2.5,10,0,0,4,0,SCs
1424,80,1,143,21,10,17,,0.9090909091,8,2,0,0,0.2,8,0,2,0,0.8,0.4545454545,0.7142857143,2,0,0,0,1.6666666667,10,0,0,3,0,SCs
1425,80,1,143,7,3,19.75,,1.25,5,0,0,0,0,3,0,0,0,1,0.75,1,0,0,0,0,1,3,0,1,1,0,SN
1426,80,1,143,17,8,18.6666666667,,1,7,2,0,0,0.2222222222,7,0,1,0,0.875,0.4444444444,0.6666666667,3,0,0,0,1.6,8,0,0,3,0,FS
1427,80,1,143,15,7,16.875,,0.875,7,0,0,0,0,7,0,0,0,1,0.5,1,3,0,0,0,1.75,7,0,0,3,0,FS
